uid,school_type,name,campus,headquarters,undergraduate,operator,prefecture,city,municipality_code,postal_code,address,phone_number,fax_number,kcode,department,name_hira,graduate_course,major_course,master,doctor,related_college,related_undergraduate,created_date,updated_date,salesforce_id
3359,専修学校,ＡＯＩ国際福祉専門学校,,,,私立,茨城県,土浦市,082031,300-0874,茨城県土浦市荒川沖西１－１－２１,029-828-6770,,tcl-K33041232,えーおーあいこくさいふくしせんも,えーおーあいこくさいふくしせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVXw
3360,専修学校,東日本情報専門学校,,,,私立,茨城県,土浦市,082031,300-0823,茨城県土浦市小松１－２１－１,029-886-4855,,tcl-K33041291,ひがしにほんじょうほうせんもんが,ひがしにほんじょうほうせんもんが,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVXx
3361,専修学校,つくばアジア福祉専門学院,,,,私立,茨城県,土浦市,082031,300-0052,茨城県土浦市東真鍋町２０－１６,029-886-7102,029-886-7103,tcl-K33041427,つくばあじあふくしせんもんがくい,つくばあじあふくしせんもんがくい,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVXy
3362,専修学校,古河テクノビジネス専門学校,,,,私立,茨城県,古河市,082040,306-0033,茨城県古河市中央町１－１０－１０,0280-22-2411,0280-22-0161,tcl-K33011785,こがてくのびじねすせんもんがっこ,こがてくのびじねすせんもんがっこ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVXz
3363,専修学校,ＥＩＫＡ美容専門学校,,,,私立,茨城県,古河市,082040,306-0012,茨城県古河市旭町２－１１－６,0280-32-2013,0280-32-2676,tcl-K33012775,えいかびようせんもんがっこう,えいかびようせんもんがっこう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY0
3364,専修学校,東京医科大学霞ヶ浦看護専門学校,,,,私立,茨城県,阿見町,084433,300-0332,茨城県稲敷郡阿見町中央３－１８－３,029-887-6141,029-888-0305,tcl-K33023355,とうきょういかだいがくかすみがう,とうきょういかだいがくかすみがう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY1
3365,専修学校,日本グローバルビジネス専門学校,,,,私立,茨城県,利根町,085642,300-1622,茨城県北相馬郡利根町布川下屋敷３０８１－２,0297-80-9170,0297-80-9171,tcl-K33041362,にほんぐろｰばるびじねすせんもん,にほんぐろｰばるびじねすせんもん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY2
3366,専修学校,栃木県立農業大学校,,,,公立,栃木県,宇都宮市,092011,321-3233,栃木県宇都宮市上籠谷町１１４５－１,028-667-0711,028-667-4943,tcl-K33003832,とちぎけんりつのうぎょうだいがっ,とちぎけんりつのうぎょうだいがっ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY3
3367,専修学校,独立行政法人国立病院機構栃木医療センター附属看護学校,,,,公立,栃木県,宇都宮市,092011,320-0057,栃木県宇都宮市中戸祭１－１０－３７,028-621-4398,028-621-4398,tcl-K33018494,どくりつぎょうせいほうじんこくり,どくりつぎょうせいほうじんこくり,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY4
3368,専修学校,アイ・エフ・シー製菓専門学校,,,,私立,栃木県,宇都宮市,092011,321-0901,栃木県宇都宮市平出町３５８０－３,028-662-7166,028-662-7167,tcl-K33026185,あい･えふ･しｰせいかせんもんが,あい･えふ･しｰせいかせんもんが,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY5
3369,専修学校,アイ・エフ・シー調理師専門学校,,,,私立,栃木県,宇都宮市,092011,321-0901,栃木県宇都宮市平出町３５７９,028-613-6630,028-663-5060,tcl-K33026196,あい･えふ･しｰちょうりしせんも,あい･えふ･しｰちょうりしせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY6
3370,専修学校,国際情報ビジネス専門学校,,,,私立,栃木県,宇都宮市,092011,320-0811,栃木県宇都宮市大通り１－２－５,028-622-8110,028-625-7330,tcl-K33028280,こくさいじょうほうびじねすせんも,こくさいじょうほうびじねすせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY7
3371,専修学校,国際看護介護保育専門学校,,,,私立,栃木県,宇都宮市,092011,320-0811,栃木県宇都宮市大通り１－２－５,028-622-8110,028-625-7330,tcl-K33028693,こくさいかんごかいごほいくせんも,こくさいかんごかいごほいくせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY8
3372,専修学校,国際テクニカル調理師専門学校宇都宮校,,,,私立,栃木県,宇都宮市,092011,320-0811,栃木県宇都宮市大通り４－１－１９,028-622-3090,028-622-3092,tcl-K33033152,こくさいてくにかるちょうりしせん,こくさいてくにかるちょうりしせん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVY9
3373,専修学校,国際テクニカル理容美容専門学校,,,,私立,栃木県,宇都宮市,092011,320-0811,栃木県宇都宮市大通り４－１－１９,028-622-3091,028-622-3092,tcl-K33033163,こくさいてくにかるりようびようせ,こくさいてくにかるりようびようせ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYA
3374,専修学校,大原簿記情報ビジネス医療福祉専門学校宇都宮校,,,,私立,栃木県,宇都宮市,092011,321-0953,栃木県宇都宮市東宿郷２－５－４,028-637-9100,028-637-9101,tcl-K33033174,おおはらぼきじょうほうびじねすい,おおはらぼきじょうほうびじねすい,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYB
3375,専修学校,大原スポーツ公務員専門学校宇都宮校,,,,私立,栃木県,宇都宮市,092011,321-0953,栃木県宇都宮市東宿郷２－５－４,028-637-9100,028-637-9101,tcl-K33033185,おおはらすぽｰつこうむいんせんも,おおはらすぽｰつこうむいんせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYC
3376,専修学校,国際ＴＢＣ高等専修学校,,,,私立,栃木県,宇都宮市,092011,321-0966,栃木県宇都宮市今泉２－１０－１２,028-627-9237,028-627-9238,tcl-K33033196,こくさいてぃｰびｰしｰこうとうせ,こくさいてぃｰびｰしｰこうとうせ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYD
3377,専修学校,セントメリー日本語学院,,,,私立,栃木県,宇都宮市,092011,320-0811,栃木県宇都宮市大通り４－２－１０,028-627-9211,028-627-9219,tcl-K33033625,せんとめりｰにほんごがくいん,せんとめりｰにほんごがくいん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYE
3378,専修学校,足利製菓専門学校,,,,私立,栃木県,足利市,092029,326-0822,栃木県足利市田中町９１４,0284-70-1414,0284-70-1470,tcl-K33007249,あしかがせいかせんもんがっこう,あしかがせいかせんもんがっこう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYF
3379,専修学校,足利デザイン・ビューティ専門学校,,,,私立,栃木県,足利市,092029,326-0822,栃木県足利市田中町９１４,0284-72-2981,0284-70-1981,tcl-K33013628,あしかがでざいん･びゅｰてぃせん,あしかがでざいん･びゅｰてぃせん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYG
3380,専修学校,専門学校足利コミュニティーカレッジ,,,,私立,栃木県,足利市,092029,326-0803,栃木県足利市家富町６－３,0284-41-6131,0284-44-0723,tcl-K33023333,せんもんがっこうあしかがこみゅに,せんもんがっこうあしかがこみゅに,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYH
3381,専修学校,マロニエ医療福祉専門学校,,,,私立,栃木県,栃木市,092037,328-0027,栃木県栃木市今泉町２－６－２２,0282-28-0020,0282-28-0031,tcl-K33000345,まろにえいりょうふくしせんもんが,まろにえいりょうふくしせんもんが,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYI
3382,専修学校,ヤマトファッションビジネス専門学校,,,,私立,栃木県,栃木市,092037,328-0051,栃木県栃木市柳橋町７－７,0282-23-1211,0282-23-1405,tcl-K33006226,やまとふぁっしょんびじねすせんも,やまとふぁっしょんびじねすせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYJ
3383,専修学校,荒川編物服飾専門学校,,,,私立,栃木県,栃木市,092037,328-0053,栃木県栃木市片柳町１－３０－２０,0282-22-1222,0282-24-6256,tcl-K33006396,あらかわあみものふくしょくせんも,あらかわあみものふくしょくせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYK
3384,専修学校,佐野ドレメ専修学校,,,,私立,栃木県,佐野市,092045,327-0832,栃木県佐野市植上町１６６０－３,0283-22-6483,0283-22-8898,tcl-K33024275,さのどれめせんしゅうがっこう,さのどれめせんしゅうがっこう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYL
3385,専修学校,ＮＩＫＫＯ外語観光専門学校,,,,私立,栃木県,日光市,092061,321-2522,栃木県日光市鬼怒川温泉大原坂ノ下８５１－１,0288-25-3701,0288-25-3702,tcl-K33041363,にっこｰがいごかんこうせんもんが,にっこｰがいごかんこうせんもんが,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYM
3386,専修学校,国際ＴＢＣ調理・パティシエ専門学校,,,,私立,栃木県,小山市,092088,323-0821,栃木県小山市三峯１－１０－２１－５,0285-28-0525,0285-28-3586,tcl-K33003005,こくさいてくにかるちょうりしせん,こくさいてくにかるちょうりしせん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYN
3387,専修学校,宇都宮メディア・アーツ専門学校,,,,私立,栃木県,宇都宮市,092011,320-0806,栃木県宇都宮市中央１－１０－１２,028-610-7070,028-632-8050,tcl-K33025852,うつのみやめでぃあ･あｰつせんも,うつのみやめでぃあ･あｰつせんも,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYO
3388,専修学校,センスビューティーカレッジ,,,,私立,栃木県,小山市,092088,323-0829,栃木県小山市東城南３－１３－１１,0285-28-1098,0285-27-9806,tcl-K33005085,せんすびゅｰてぃｰかれっじ,せんすびゅｰてぃｰかれっじ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYP
3389,専修学校,明美和装専門学校,,,,私立,栃木県,宇都宮市,092011,320-0074,栃木県宇都宮市細谷町３７１－１２,028-643-6439,028-643-6440,tcl-K33024161,あけみわそうせんもんがっこう,あけみわそうせんもんがっこう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYQ
3390,専修学校,宇都宮アート＆スポーツ専門学校,,,,私立,栃木県,宇都宮市,092011,320-8533,栃木県宇都宮市大寛１－１－１,028-635-3211,028-632-7640,tcl-K33022468,うつのみやあｰとあんどすぽｰつせ,うつのみやあｰとあんどすぽｰつせ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYR
3391,専修学校,栃木県立衛生福祉大学校,,,,公立,栃木県,宇都宮市,092011,320-0834,栃木県宇都宮市陽南４－２－１,028-658-8521,028-659-8551,tcl-K33029487,とちぎけんりつえいせいふくしだい,とちぎけんりつえいせいふくしだい,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYS
3392,専修学校,県南高等看護専門学院,,,,公立,栃木県,栃木市,092037,328-0007,栃木県栃木市大塚町１２５８－４,0282-27-7888,0282-27-9455,tcl-K33027935,けんなんこうとうかんごせんもんが,けんなんこうとうかんごせんもんが,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYT
3393,専修学校,簗瀬簿記専門学校,,,,私立,栃木県,宇都宮市,92011,320-0807,栃木県宇都宮市松ケ峰１－１－１６,028-662-5017,028-661-9187,tcl-K33020020,やなせぼきせんもんがっこう,やなせぼきせんもんがっこう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYU
3394,専修学校,刑部きもの学園女子専門学校,,,,私立,栃木県,足利市,92029,326-0822,栃木県足利市田中町９３７－５,0284-71-0420,0284-71-0420,tcl-K33002691,おさかべきものがくえんじょしせん,おさかべきものがくえんじょしせん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYV
3395,専修学校,宇都宮日建工科専門学校,,,,私立,栃木県,宇都宮市,092011,321-0934,栃木県宇都宮市簗瀬４－３－１３,028-639-0510,028-639-0511,tcl-K33002853,うつのみやにっけんこうかせんもん,うつのみやにっけんこうかせんもん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYW
3396,専修学校,石山和装専門学校,,,,私立,栃木県,宇都宮市,092011,321-0966,栃木県宇都宮市今泉１－４－３４,028-622-0619,028-621-3366,tcl-K33003474,いしやまわそうせんもんがっこう,いしやまわそうせんもんがっこう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYX
3397,専修学校,インターナショナルビジネスランゲージ専門学校,,,,私立,栃木県,宇都宮市,092011,321-0954,栃木県宇都宮市元今泉６－３－１０,028-660-1155,028-662-7554,tcl-K33005742,いんたｰなしょなるびじねすらんげ,いんたｰなしょなるびじねすらんげ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYY
3398,専修学校,宇都宮准看護高等専修学校,,,,私立,栃木県,宇都宮市,092011,321-0974,栃木県宇都宮市竹林町９６８,028-625-2216,028-625-2580,tcl-K33010533,うつのみやじゅんかんごこうとうせ,うつのみやじゅんかんごこうとうせ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYZ
3399,専修学校,宇都宮歯科衛生士専門学校,,,,私立,栃木県,宇都宮市,092011,321-0974,栃木県宇都宮市竹林町９６８,028-625-2217,028-625-2326,tcl-K33010544,うつのみやしかえいせいしせんもん,うつのみやしかえいせいしせんもん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYa
3400,専修学校,国際ファッションビューティ専門学校,,,,私立,栃木県,宇都宮市,092011,320-0804,栃木県宇都宮市二荒町６－６,028-614-2336,028-614-2452,tcl-K33011567,こくさいふぁっしょんびゅｰてぃせ,こくさいふぁっしょんびゅｰてぃせ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYb
3401,専修学校,国際ペット総合専門学校,,,,私立,栃木県,宇都宮市,092011,320-0804,栃木県宇都宮市二荒町６－６,028-614-2337,028-614-2452,tcl-K33011589,こくさいぺっとそうごうせんもんが,こくさいぺっとそうごうせんもんが,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYc
3402,専修学校,宇都宮ビジネス電子専門学校,,,,私立,栃木県,宇都宮市,092011,320-8533,栃木県宇都宮市大寛１－１－１,028-635-3211,028-635-3210,tcl-K33014711,うつのみやびじねすでんしせんもん,うつのみやびじねすでんしせんもん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYd
3403,専修学校,オリオンＩＴ専門学校,,,,私立,栃木県,宇都宮市,092011,320-0851,栃木県宇都宮市鶴田町２７６５－４,028-614-3410,028-614-3411,tcl-K33015745,おりおんあいてぃｰせんもんがっこ,おりおんあいてぃｰせんもんがっこ,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYe
3404,専修学校,報徳看護専門学校,,,,私立,栃木県,宇都宮市,092011,321-0106,栃木県宇都宮市上横田町１３０２,028-688-4040,028-688-4041,tcl-K33017699,ほうとくかんごせんもんがっこう,ほうとくかんごせんもんがっこう,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYf
3405,専修学校,アイ・エフ・シー栄養専門学校,,,,私立,栃木県,宇都宮市,092011,321-0901,栃木県宇都宮市平出町３５８０－５,028-663-4511,028-663-7088,tcl-K33018830,あい･えふ･しｰえいようせんもん,あい･えふ･しｰえいようせんもん,,,,,,,2021-09-17 05:24:58,2025-06-14 23:03:47,0015h00000oIVYg
